,kappa,# Edges,# Nodes,Min Degree,Max Degree,Diameter,Concentrated
2249,2.6957098290678823,3360,84,74,83,2,1
2250,3.921568178043702,514,52,12,26,2,1
2251,2.0192420531608923,554,62,11,26,3,0
2252,2.549049500083423,1354,88,19,39,2,0
2253,3.9802121352356363,494,66,7,24,3,1
2254,3.4919499407087913,1451,74,29,47,2,1
2255,2.971497208148583,3391,95,62,81,2,0
2256,2.160813317109986,359,61,7,19,3,0
2257,2.1201961848842648,554,57,10,31,2,0
2258,2.685779192207541,353,50,8,22,3,1
2259,0.8557721094791919,1161,72,23,40,2,0
2260,3.648744422689856,608,68,11,27,3,1
2261,2.1834646697921887,1511,69,36,53,2,1
2262,2.2923372399379693,686,45,24,38,2,0
2263,1.129300048629848,1582,88,23,50,2,0
2264,2.7409931223406736,775,64,15,32,2,0
2265,2.567142518352845,381,69,7,17,3,0
2266,2.1764484820739867,179,50,3,14,4,0
2267,3.178179489838549,359,33,17,28,2,1
2268,0.6079416416562271,787,46,25,40,2,0
2269,2.5297730432564287,121,34,4,11,3,0
2270,2.3691857558846063,194,32,7,18,2,0
2271,0.6426511422214163,469,38,16,31,2,0
2272,3.7115408852889393,1631,68,39,55,2,0
2273,1.8285285794244035,622,46,19,33,2,0
2274,1.6738199278721617,2284,93,36,61,2,0
2275,1.6296831613149383,366,61,3,18,4,0
2276,0.7667615807665826,296,28,18,26,2,0
2277,3.798370407748206,203,32,9,17,2,1
2278,1.8567406753767042,452,75,5,22,3,0
2279,3.859626377747859,334,41,11,25,2,1
2280,3.0757939846084414,1769,90,25,49,2,0
2281,3.2364545377740166,2127,67,60,66,2,0
2282,1.677212971201469,2791,100,44,68,2,0
2283,1.1555698405743668,2559,86,49,68,2,0
2284,3.0329048579492857,2912,81,66,76,2,1
2285,4.368615471102325,1355,60,37,51,2,0
2286,1.5190656378523562,910,45,37,43,2,0
2287,0.5476659671037778,118,27,3,15,3,0
2288,2.1655867742202903,155,59,1,10,5,0
2289,1.9679801672405728,687,56,17,31,2,0
2290,1.2186896673599779,560,56,12,27,2,0
2291,2.325352041690408,369,65,2,19,3,0
2292,4.1308178718320026,1208,96,16,39,3,1
2293,3.3730743046031555,1755,96,26,48,2,1
2294,3.760468122719375,331,32,15,26,2,1
2295,1.4028719378165526,701,74,10,32,3,0
2296,2.144091633642022,1144,99,11,35,3,0
2297,3.9279038819635925,2392,86,44,67,2,1
2298,4.251414138543589,2931,94,54,75,2,1
2299,3.524963668002569,445,38,16,31,2,1
2300,2.9717860482708773,1348,78,23,44,2,0
2301,3.818987992969011,329,39,10,24,2,0
2302,2.001283640521903,3127,85,68,79,2,0
2303,1.5789980232138916,804,52,22,39,2,0
2304,0.6794455722718613,4169,96,81,94,2,0
2305,4.018069490456645,1375,79,26,49,2,1
2306,1.978176953738466,2182,70,56,68,2,0
2307,0.6039211125044166,402,39,14,28,2,0
2308,1.656328678845414,1817,64,48,62,2,0
2309,2.895939299040613,829,55,22,37,2,0
2310,2.4789789004815255,1342,69,29,46,2,0
2311,2.0318276464189835,1532,76,31,51,2,0
2312,2.6869557813029314,1765,88,31,52,2,0
2313,2.668827524533484,284,99,1,13,5,0
2314,2.998918780767985,1585,63,44,56,2,0
2315,2.743267457644704,541,52,15,28,2,0
2316,1.407470814284515,250,26,15,23,2,0
2317,3.9866154814539136,2292,94,35,64,2,0
2318,3.929254263251014,1219,76,22,40,2,1
2319,2.0757241845314787,977,46,39,45,2,0
2320,2.8464654731583674,782,48,26,39,2,0
2321,3.9186696845760367,2632,98,40,66,2,0
2322,1.3126345757007045,523,50,14,29,2,0
2323,0.6767778624544936,1578,67,38,56,2,0
2324,1.442296557202185,521,49,13,32,2,0
2325,0.5037223217777163,477,55,9,26,2,0
2326,4.149764181646603,299,41,9,23,3,0
2327,2.719422347356864,1600,83,29,49,2,0
2328,1.035948337597993,1265,56,40,50,2,0
2329,3.9108187123172993,2775,79,63,76,2,1
2330,0.9602994492609325,3163,94,57,78,2,0
2331,1.5887991268974249,488,93,4,17,4,0
2332,4.0664470609209165,650,46,21,36,2,1
2333,3.7923789106486434,2119,94,35,57,2,1
2334,1.194326895060101,282,77,2,13,4,0
2335,3.744419082042488,1412,77,25,52,2,0
2336,3.9932031180707632,2257,94,36,59,2,0
2337,1.9082228055287516,2675,97,44,65,2,0
2338,1.8723098102903308,886,54,25,40,2,0
2339,2.2669612392825136,2783,98,45,69,2,0
2340,2.4670003291330524,576,44,21,33,2,0
2341,2.5165528645375774,319,48,8,20,3,0
2342,4.418472985766541,523,37,21,33,2,0
2343,4.478703895685095,518,59,11,27,3,1
2344,1.24183229763901,1697,94,27,46,2,0
2345,3.0227875026673683,1067,94,14,32,3,1
2346,4.405821030937284,370,32,17,28,2,1
2347,3.0515066525927206,270,44,7,22,3,1
2348,0.6034281813770752,1589,60,48,56,2,0
2349,4.209217408359466,1681,93,24,49,2,1
2350,1.8387287551623777,1137,65,27,46,2,0
2351,2.038544066412495,3702,91,76,87,2,0
2352,4.341879113035882,216,26,13,20,2,1
2353,3.080941015195273,1183,57,32,50,2,1
2354,1.4922255333142904,88,32,2,10,4,0
2355,2.294937265242343,2352,76,54,68,2,0
2356,1.2883896679446476,268,47,6,17,3,0
2357,4.486585174361656,300,30,14,25,2,1
2358,1.0025044534778478,351,30,20,27,2,0
2359,4.489034116674832,3192,84,68,80,2,1
2360,1.1367081133819408,2766,97,43,74,2,0
2361,3.2087946777351655,702,49,22,38,2,1
2362,1.1049788560661544,1052,87,14,38,3,0
2363,1.9583488286741981,555,46,16,32,2,0
2364,4.48854351027683,4268,100,78,91,2,0
2365,4.217764495984685,157,35,3,14,3,1
2366,2.6617732225113198,2340,94,35,61,2,1
2367,1.228270276761413,367,33,19,28,2,0
2368,3.4975943210625955,1632,82,32,51,2,1
2369,2.739783458152704,307,34,11,23,2,0
2370,3.1689620997418424,133,46,2,10,4,0
2371,3.929940196861599,348,39,12,25,2,0
2372,3.901005607135097,456,34,21,31,2,1
2373,2.1463040723458615,3429,96,63,83,2,0
2374,1.6110187987232796,55,29,1,8,6,0
2375,3.1272183622184957,923,70,18,41,2,0
2376,1.031354469184878,1861,74,42,61,2,0
2377,2.6731588899434264,1881,79,38,58,2,0
2378,4.199620664929926,2089,69,54,67,2,1
2379,4.37009007547572,664,48,19,35,2,1
2380,4.483254392376156,343,32,16,26,2,1
2381,1.1304483560432317,1446,62,38,53,2,0
2382,3.7421801045525096,1153,64,28,45,2,1
2383,1.6331410755454545,1105,84,17,36,2,0
2384,4.396087141949733,452,36,21,30,2,1
2385,4.001418045975502,2035,85,38,57,2,1
2386,3.91504970647932,754,45,28,39,2,1
2387,4.286758391058678,1308,94,19,36,2,0
2388,1.2241722422220978,1651,86,29,48,2,0
2389,2.9776683675191373,1050,57,31,44,2,0
2390,1.828754133009987,4351,97,82,95,2,0
2391,2.990957847168281,3151,97,52,77,2,0
2392,4.127661660653944,2298,85,42,65,2,1
2393,1.331532207823328,175,68,1,11,5,0
2394,1.4123103321773782,522,53,13,29,2,0
2395,0.9304910291996191,451,48,12,28,2,0
2396,3.9129891193616815,1329,82,25,45,2,1
2397,3.3435398542325934,987,85,14,34,3,1
2398,1.8424575996623545,2296,83,47,65,2,0
2399,2.5002133348282625,1722,90,29,48,2,0
2400,2.863121920227505,3684,89,75,87,2,0
2401,3.801894775497516,2617,84,50,72,2,0
2402,3.105126288791918,2980,82,64,78,2,0
2403,2.2502486806008415,1434,76,28,48,2,0
2404,2.044449952551802,326,40,9,23,3,0
2405,1.2037488008542225,1981,94,28,53,2,0
2406,2.2214616434519963,1233,68,22,45,2,0
2407,1.9941967225051513,880,46,34,45,2,0
2408,1.5547406884692552,1000,85,16,32,3,0
2409,2.564434989642205,3312,84,74,83,2,0
2410,2.175189764904047,4305,94,87,93,2,0
2411,0.9031816705472631,2985,98,50,73,2,0
2412,1.7651205078509289,413,58,7,23,3,0
2413,2.220587239259451,164,62,1,11,5,0
2414,4.21589265716478,2064,71,49,66,2,0
2415,2.3018962579110362,620,41,24,35,2,1
2416,3.6618464722410993,140,32,4,16,3,0
2417,4.222332964749116,1268,57,37,50,2,1
2418,0.7865142468594537,1730,79,35,54,2,0
2419,0.5148041350746766,1758,63,51,61,2,0
2420,0.55839265566535,854,57,22,39,2,0
2421,3.5924302456452097,265,83,3,14,5,0
2422,0.952571724708561,973,58,27,41,2,0
2423,2.859101714720606,325,49,4,19,3,0
2424,4.206980489815451,2301,79,49,66,2,1
2425,2.7443442363383554,312,26,21,25,2,1
2426,0.6349308591188771,1568,93,19,44,2,0
2427,3.916262628453777,64,27,2,10,4,0
2428,3.2417629167934034,339,28,21,26,2,0
2429,2.266068704798262,878,52,25,41,2,0
2430,1.6213679592807368,1392,67,34,49,2,0
2431,2.114993438036302,1319,73,27,46,2,0
2432,1.5741011180646507,91,43,1,9,5,0
2433,1.4912037604838728,381,31,20,28,2,0
2434,4.2066893364454305,4591,99,87,98,2,1
2435,1.6581021945678067,434,49,12,26,2,0
2436,3.8653873364848748,983,58,19,42,2,1
2437,3.3026783108745548,962,71,19,41,2,0
2438,3.032466774846011,382,49,8,21,3,1
2439,3.254766113165798,2113,95,34,59,2,0
2440,4.393161533695369,1628,88,25,50,2,1
2441,1.5461046518005963,314,62,4,18,3,0
2442,4.398959043378603,487,79,4,19,3,1
2443,2.4811484143788176,593,83,7,22,3,0
2444,4.399947769340885,1891,67,51,62,2,1
2445,0.6891191921401618,2659,74,70,73,2,0
2446,3.3835917181757256,574,64,9,26,3,1
2447,3.7206181280242108,899,83,11,32,3,1
2448,3.2107713470200006,1029,77,16,36,2,0
2449,4.0887763599987395,396,36,17,28,2,0
2450,3.3229257963611802,1151,70,22,44,2,0
2451,2.4693642814905568,240,33,9,22,2,1
2452,2.7854308892608577,557,38,23,36,2,0
2453,3.0692391291167618,2855,87,59,73,2,1
2454,3.6323667985771677,419,49,9,22,3,0
2455,2.283405122189967,1328,63,33,52,2,0
2456,3.764465570039789,2410,76,56,71,2,1
2457,3.5386695073344328,953,67,19,39,2,1
2458,3.951489047090189,1891,78,38,58,2,1
2459,4.205863528386045,2067,67,57,65,2,1
2460,4.222062494966673,1129,55,35,48,2,1
2461,1.6976228147500811,1232,54,40,50,2,0
2462,0.5135935517627268,2802,92,51,75,2,0
2463,1.0020464621729288,719,42,24,38,2,0
2464,3.679991033368603,2618,86,48,69,2,0
2465,4.148440907884995,2209,76,50,69,2,1
2466,0.6600009020920385,306,55,5,20,3,0
2467,3.669886765901772,246,41,5,21,3,1
2468,1.399706211006924,256,60,4,15,4,0
2469,1.8891903320493912,1070,81,17,37,2,0
2470,0.6583918347159661,690,39,32,38,2,0
2471,1.1523666074084407,257,25,17,24,2,0
2472,2.81712901741078,181,42,2,13,4,0
2473,1.377333891405116,961,64,18,42,2,0
2474,1.9341015535974968,865,61,19,38,2,0
2475,2.2917911078094595,2068,70,47,66,2,0
2476,3.611754733284904,3117,81,73,80,2,0
2477,1.2633339366780274,733,53,19,35,2,0
2478,4.244877374306254,1733,77,36,55,2,1
2479,3.9023596745335767,444,42,13,28,2,1
2480,0.7311206023724717,325,53,5,19,3,0
2481,2.8344115012712323,192,46,3,16,3,1
2482,3.4868558610550964,777,86,10,26,3,0
2483,3.243244350439043,1822,79,35,57,2,0
2484,2.250538970236194,1157,55,32,52,2,1
2485,1.790233380656598,2028,79,43,61,2,0
2486,2.1531180562957135,1058,58,31,42,2,0
2487,1.8173929808258857,284,26,19,25,2,0
2488,4.1067637251385225,2041,89,36,59,2,0
2489,1.7340127615425223,2109,71,51,67,2,0
2490,0.7318248754793251,448,33,21,31,2,0
2491,1.7994938668974019,3068,81,71,79,2,0
2492,2.9596048587877073,345,29,21,28,2,1
2493,1.2539509169282295,2867,84,60,77,2,0
2494,2.5035281915881624,177,31,6,15,3,0
2495,1.2386207665504232,530,36,25,33,2,0
2496,2.56179927301757,521,39,20,31,2,0
2497,1.7199754612410696,1437,72,30,48,2,0
2498,1.5167015771577899,1370,100,19,41,3,0
2499,4.437967362896753,98,35,3,9,4,1
2500,4.411538952187284,1936,63,59,62,2,1
2501,1.9635111798107658,471,55,7,26,3,0
2502,4.4827515457774165,1072,72,21,37,2,1
2503,1.8575011292154482,262,66,2,14,4,0
2504,1.8233853921067165,1762,66,47,60,2,0
2505,3.9385343586092247,1436,81,26,49,2,1
2506,1.7785534594063837,1512,67,36,53,2,0
2507,0.9616982745519356,601,40,22,35,2,0
2508,3.445609813903337,1063,65,24,45,2,0
2509,4.463818072952925,2735,85,55,73,2,1
2510,3.7153693204453235,159,55,2,11,4,0
2511,3.0409975395377398,727,44,25,39,2,0
2512,1.015062034622753,655,37,34,36,2,0
2513,2.4893128069893846,256,52,3,16,3,0
2514,1.7685443502694302,501,59,10,25,3,0
2515,1.7574670446411575,1138,82,20,36,2,0
2516,3.394459199799069,1357,60,36,54,2,1
2517,4.296929893949388,772,77,10,30,3,0
2518,1.4757756090479592,855,60,22,37,2,0
2519,0.9870634956799083,1690,82,29,52,2,0
2520,4.316140398563739,3165,82,72,81,2,1
2521,1.3801761374871893,1328,86,19,42,2,0
2522,2.7623053544791705,430,33,23,30,2,0
2523,3.481182970636151,1906,65,54,64,2,1
2524,4.111792393309763,476,89,3,22,4,1
2525,1.4083795036882485,2082,71,53,64,2,0
2526,0.7743215799737451,1238,97,15,37,3,0
2527,2.7279262084020552,1525,62,40,55,2,1
2528,1.8520064863255246,737,44,28,42,2,0
2529,0.6228983251817248,190,48,2,14,4,0
2530,2.5991850472799896,47,28,1,7,6,0
2531,1.8456753493923541,537,78,4,23,3,0
2532,4.301969050501453,494,43,16,30,2,0
2533,2.7007971972927725,907,75,18,34,3,1
2534,3.5710596071256733,649,37,32,36,2,1
2535,1.236763500831573,2709,98,44,68,2,0
2536,0.5446216481354691,2963,86,61,76,2,0
2537,3.0369170388854503,317,27,20,25,2,1
2538,3.3273075563838317,257,26,17,23,2,0
2539,2.004161515559122,91,29,1,11,4,0
2540,2.1087309353574266,524,33,30,32,2,1
2541,3.340825272905416,329,34,13,27,2,0
2542,4.0576965576304325,1612,82,25,48,2,1
2543,2.111212377569591,1666,88,26,51,2,0
2544,0.591917788040198,2271,78,51,67,2,0
2545,2.671734224778814,4367,94,91,93,2,0
2546,2.2670432830381713,480,48,15,28,2,0
2547,1.0971127448825677,1016,59,27,43,2,0
2548,3.3894180019911415,119,28,5,12,3,0
2549,1.7023426290813268,280,31,12,24,2,0
2550,3.059214569875234,2004,71,49,65,2,1
2551,2.451561877153592,2128,87,39,59,2,0
2552,2.392053401303265,305,42,8,20,3,0
2553,2.4329977009328347,531,63,8,23,3,0
2554,4.022667146048867,4322,97,82,95,2,1
2555,0.7721064865282199,330,35,11,23,2,0
2556,4.015498141670374,1482,59,42,56,2,1
2557,3.5122566017565497,220,57,3,12,4,0
2558,2.566259308697476,300,53,4,16,3,1
2559,0.8551758734918371,1716,72,37,59,2,0
2560,3.664403341169035,1963,74,45,63,2,0
2561,3.4851862018469433,1810,97,25,51,2,1
2562,3.969249972217378,472,37,17,32,2,1
2563,2.354098597752047,265,87,1,12,5,0
2564,1.1970306997363434,123,27,3,15,3,0
2565,2.866576367288698,3490,100,55,81,2,0
2566,3.608253796627875,2478,74,62,70,2,0
2567,2.9826971082343015,308,27,19,26,2,1
2568,4.408356461006161,1029,74,17,38,2,1
2569,4.083066309836621,4217,99,78,92,2,1
2570,4.497857130437712,1886,76,40,58,2,1
2571,4.26267909025649,404,41,13,26,2,1
2572,4.344520495355321,163,25,8,18,2,1
2573,1.641533179810247,2687,75,68,74,2,0
2574,3.5140752065562992,875,63,17,37,2,0
2575,3.257118749489723,1056,72,17,36,2,1
2576,2.0601642945267247,125,57,1,10,6,0
2577,1.3274544369123218,2156,76,46,66,2,0
2578,1.7431445890988595,1356,93,17,47,2,0
2579,2.2284826576349603,949,50,31,45,2,0
2580,0.9469307425082021,454,84,4,20,3,0
2581,2.3171262568603455,884,89,12,29,3,0
2582,2.394220280528685,920,95,10,27,3,0
2583,0.584197624190645,2636,93,47,68,2,0
2584,4.11381599725139,185,31,9,17,3,0
2585,3.232518271356706,100,28,3,12,3,1
2586,3.7054708449111065,3017,100,49,76,2,1
2587,3.7686064835761783,1033,88,13,32,3,1
2588,3.2630613486394773,305,39,11,23,2,0
2589,4.109443881629919,706,54,15,35,2,0
2590,4.1800402801082175,2558,82,54,71,2,1
2591,1.5715012100810926,633,44,17,35,2,0
2592,3.4252862396176282,763,63,14,34,2,1
2593,2.491332239909625,870,75,15,34,2,0
2594,0.8608077880039655,1150,49,44,48,2,0
2595,4.069186170677137,230,31,10,19,2,0
2596,4.101458972336022,859,51,28,40,2,1
2597,2.669274741958565,377,47,9,22,3,0
2598,3.5909286265895424,551,36,27,34,2,1
2599,2.736179199669125,759,96,7,24,3,0
2600,2.208997287496547,983,80,13,34,2,0
2601,2.706916505862961,3744,92,76,87,2,0
2602,0.6732704728788792,907,50,30,42,2,0
2603,2.3388771542098388,1116,50,40,48,2,0
2604,2.093870548793703,505,84,5,18,3,0
2605,4.139750645990441,401,31,21,29,2,1
2606,3.322585516899477,729,69,13,31,3,1
2607,0.6530723915289269,1309,81,24,45,2,0
2608,2.7763960142983244,999,58,28,42,2,0
2609,0.8697216058976629,1144,61,29,45,2,0
2610,1.1598927860068549,3308,95,58,80,2,0
2611,2.526713281441541,3566,98,62,82,2,0
2612,3.395217394977008,1331,83,22,45,2,1
2613,3.4636672553697485,2211,71,55,68,2,0
2614,3.353641135783982,350,29,21,28,2,1
2615,2.9480849758786385,396,33,19,30,2,1
2616,4.029978097716519,1152,53,38,49,2,0
2617,3.8733083242931086,1244,58,36,49,2,1
2618,4.444555294975746,1122,48,46,47,2,1
2619,1.0952983414712287,1385,74,28,47,2,0
2620,4.162216193528369,1781,61,54,60,2,1
2621,3.956984680740898,2118,78,42,63,2,0
2622,2.1410405006430744,229,31,9,20,2,0
2623,4.446699704756229,4440,99,79,98,2,1
2624,1.7792810032907425,218,32,8,19,2,0
2625,3.0165103205122716,1854,80,35,59,2,0
2626,1.3505056053336593,148,30,7,18,3,0
2627,0.7081802871644745,338,29,18,26,2,0
2628,2.7497379245530102,2373,83,49,66,2,0
2629,3.7231487954603706,198,35,5,19,3,1
2630,3.834753352731057,183,62,1,13,5,0
2631,1.939865214413135,475,93,2,17,4,0
2632,3.3747512691472465,3152,98,54,76,2,0
2633,1.931209358827195,1133,81,19,42,2,0
2634,2.4827995307392428,2125,71,53,67,2,0
2635,0.5543832398619832,184,41,5,14,3,0
2636,3.7319516572645925,627,63,13,30,3,0
2637,1.5598596595597582,1801,72,42,58,2,0
2638,3.6632641200136553,1108,78,20,39,2,0
2639,1.9777059813787567,1239,57,36,50,2,0
2640,4.2179804690879115,1893,91,31,53,2,1
2641,3.8638311513815835,1324,60,37,54,2,1
2642,2.6862466893808765,1055,48,41,47,2,0
2643,3.2375669401785463,1044,51,35,47,2,0
2644,2.8788391128169586,1781,80,36,53,2,0
2645,2.9273002936937544,262,70,2,13,4,0
2646,1.9906894267485487,4167,95,81,93,2,0
2647,3.7862917421008073,324,43,11,20,2,0
2648,4.075680485842257,1323,52,49,51,2,1
2649,1.5577590580756913,1696,66,42,59,2,0
2650,2.6802936046479817,1741,90,27,49,2,1
2651,1.6593500984417613,1132,95,11,37,3,0
2652,3.201469035060862,468,95,4,19,4,0
2653,2.368695175226974,2146,79,45,64,2,0
2654,4.022932644851678,299,32,14,27,2,1
2655,2.2777544693661396,201,28,6,21,2,0
2656,2.7136511102765644,1027,55,29,43,2,0
2657,3.50338919409695,188,36,5,14,3,0
2658,2.0950498682904746,171,32,6,16,3,0
2659,3.5726626064154248,1227,70,24,47,2,1
2660,3.6598526075389555,1147,57,32,46,2,1
2661,3.400463553016668,1607,61,41,58,2,1
2662,2.6569004951522146,251,27,16,22,2,0
2663,3.82739579563338,726,72,12,28,3,1
2664,1.1968721608133577,232,30,11,22,2,0
2665,1.3131693781493685,3805,95,72,88,2,0
2666,2.4998720174888422,597,45,20,32,2,1
2667,1.7264723703574676,1767,87,31,50,2,0
2668,1.238908074355022,953,46,37,45,2,0
2669,2.585567677776295,338,64,4,19,3,0
2670,0.9461288907494247,718,58,15,33,2,0
2671,2.0876908552384403,3510,90,71,85,2,0
2672,3.097634857822699,2721,93,50,69,2,0
2673,1.957079931028408,2966,86,61,78,2,0
2674,0.7817209696635357,314,71,4,17,4,0
2675,4.43747503878406,1147,49,43,48,2,1
2676,4.0106745889863795,528,64,7,25,3,0
2677,3.2930088172109597,590,94,3,22,4,0
2678,0.8453707855108532,1708,95,26,50,2,0
2679,3.478069161901092,220,29,11,21,2,0
2680,3.722268089959203,256,83,2,10,5,0
2681,2.291802446669651,866,67,16,36,2,0
2682,1.2646716710940469,3078,97,52,73,2,0
2683,0.697176482179191,382,62,5,22,3,0
2684,1.384065987832682,367,39,8,25,2,0
2685,3.529606542437707,1907,92,31,51,2,0
2686,3.8124235444220713,233,33,9,19,2,1
2687,0.9363525788299301,1995,74,43,62,2,0
2688,1.8973855708487508,249,84,1,13,5,0
2689,1.5894855664085603,2853,79,63,77,2,0
2690,3.460154803346373,1009,50,36,46,2,0
2691,1.9836510993306624,334,43,9,23,3,0
2692,2.751282402533568,3084,81,71,80,2,1
2693,4.206441608842491,344,35,12,27,2,1
2694,4.123115444346782,787,67,14,31,2,0
2695,2.1331238634520187,262,26,16,25,2,1
2696,3.3217363753615756,938,49,30,42,2,0
2697,4.148980646507345,932,97,11,30,3,0
2698,4.02553372645891,601,69,9,25,3,1
2699,3.140691300108075,248,52,4,18,3,1
2700,0.8713206284966848,2746,85,55,73,2,0
2701,1.9721368395803363,366,50,7,20,3,0
2702,2.5926891677131687,2800,86,55,74,2,0
2703,1.4051307429087192,1140,51,38,48,2,0
2704,3.7408442154575408,165,42,4,13,3,1
2705,1.7453143352087075,2032,70,51,64,2,0
2706,0.6423383956359436,208,25,12,23,2,0
2707,3.8070580832906593,77,37,2,7,5,0
2708,2.1780601217934312,1231,65,30,47,2,0
2709,2.2329055046195636,747,82,12,28,3,0
2710,3.667661442283201,1092,49,41,48,2,0
2711,3.6499909156812156,150,44,3,11,4,0
2712,2.190606050052875,858,56,23,39,2,0
2713,4.4681815202652135,1766,87,30,54,2,1
2714,3.7632600806242937,413,88,3,15,4,0
2715,0.6608453729406745,480,60,9,23,3,0
2716,4.150546697822243,1368,68,30,49,2,1
2717,1.4455606060309587,449,60,8,24,3,0
2718,4.345649149157375,914,57,24,39,2,1
2719,3.041033979100415,738,77,11,31,3,0
2720,2.9363687287619933,436,46,13,26,2,1
2721,3.186424983101418,815,49,26,40,2,0
2722,1.5300962625307055,3421,91,63,84,2,0
2723,2.8739488608737442,876,47,30,43,2,0
2724,3.384858790091505,1271,69,25,45,2,1
2725,3.9800113649025968,179,27,8,19,2,1
2726,3.6465076916043153,547,66,6,23,3,1
2727,3.5160448775386706,822,66,16,35,2,0
2728,0.935267763688759,1400,70,32,50,2,0
2729,2.546922685038265,588,68,9,25,3,0
2730,1.4490645274973777,238,26,15,22,2,0
2731,0.6339736294608662,751,57,19,35,2,0
2732,4.054148248866676,1961,66,54,65,2,1
2733,3.838714504199803,2833,94,49,70,2,0
2734,1.0995577035364725,1350,57,42,53,2,0
2735,1.3106841266682525,3996,92,81,91,2,0
2736,0.9768961847229418,402,30,23,29,2,0
2737,1.3720815444300598,1573,85,30,47,2,0
2738,1.0599350228473807,279,38,9,21,2,0
2739,2.7310910928984464,293,31,13,23,2,0
2740,3.661548345695648,531,43,18,30,2,1
2741,2.6744900798117963,1410,93,22,42,2,0
2742,3.4697022701901754,67,32,2,10,4,0
2743,3.8031079571184057,234,41,7,19,3,0
2744,3.5614581742615634,591,43,22,33,2,1
2745,1.7744136524172354,561,87,6,20,3,0
2746,1.6476842461744594,640,41,25,36,2,0
2747,2.916952123833935,210,54,3,14,4,0
2748,1.1188755009319782,108,41,2,8,4,0
2749,1.03675099878226,1527,60,43,58,2,0
2750,4.271758059126379,2628,88,51,74,2,1
2751,4.086077725184735,423,52,9,24,3,0
2752,1.1425666106074681,750,42,30,40,2,0
2753,2.2621532262798194,651,85,8,26,3,0
2754,0.9332956127426368,385,31,22,28,2,0
2755,3.3455524756042947,428,47,13,25,2,0
2756,3.6710401562988126,1491,70,30,51,2,1
2757,1.4718130284844335,1464,91,24,42,2,0
2758,2.8647299551516285,318,86,2,14,5,0
2759,3.310593360142997,1310,76,25,45,2,0
2760,2.308107730159096,474,78,6,21,3,0
2761,1.782949735296496,648,91,7,21,3,0
2762,2.228216868562066,786,48,24,41,2,0
2763,4.318393241237301,2468,97,40,64,2,1
2764,3.970254373044996,1993,75,41,63,2,1
2765,2.32556089894889,352,36,13,26,2,0
2766,3.0151839899042163,490,36,21,31,2,1
2767,3.0582549709987568,767,41,34,40,2,1
2768,3.5678333738636,716,59,14,33,2,1
2769,2.400262242505501,214,25,11,21,2,0
2770,1.5145588136637116,1385,58,41,53,2,0
2771,2.4341328488700142,556,80,7,21,3,0
2772,1.8655768272264814,266,26,17,23,2,0
